date,EMPLOYED.ACT.FEMALES,EMPLOYED.ACT.MALES,EMPLOYED.ACT.PERSONS,EMPLOYED.AUS.ADULT.FEMALES.FT,EMPLOYED.AUS.ADULT.MALES.FT,EMPLOYED.AUS.FEMALES,EMPLOYED.AUS.FEMALES.PT,EMPLOYED.AUS.JUNIOR.FEMALES.FT,EMPLOYED.AUS.JUNIOR.MALES.FT,EMPLOYED.AUS.MALES,EMPLOYED.AUS.MALES.PT,EMPLOYED.AUS.PERSONS,EMPLOYED.NSW.FEMALES,EMPLOYED.NSW.MALES,EMPLOYED.NSW.PERSONS,EMPLOYED.NT.FEMALES,EMPLOYED.NT.MALES,EMPLOYED.NT.PERSONS,EMPLOYED.QLD.FEMALES,EMPLOYED.QLD.MALES,EMPLOYED.QLD.PERSONS,EMPLOYED.SA.FEMALES,EMPLOYED.SA.MALES,EMPLOYED.SA.PERSONS,EMPLOYED.TAS.FEMALES,EMPLOYED.TAS.MALES,EMPLOYED.TAS.PERSONS,EMPLOYED.VIC.FEMALES,EMPLOYED.VIC.MALES,EMPLOYED.VIC.PERSONS,EMPLOYED.WA.FEMALES,EMPLOYED.WA.MALES,EMPLOYED.WA.PERSONS
01-Dec-82,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Jan-83,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Feb-83,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Mar-83,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Apr-83,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-May-83,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Jun-83,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Jul-83,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Aug-83,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Sep-83,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Oct-83,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Nov-83,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Dec-83,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Jan-84,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Feb-84,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Mar-84,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Apr-84,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-May-84,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Jun-84,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Jul-84,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Aug-84,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Sep-84,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Oct-84,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Nov-84,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Dec-84,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Jan-85,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Feb-85,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Mar-85,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Apr-85,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-May-85,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Jun-85,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Jul-85,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Aug-85,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Sep-85,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Oct-85,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Nov-85,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Dec-85,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Jan-86,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Feb-86,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Mar-86,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Apr-86,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-May-86,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Jun-86,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Jul-86,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Aug-86,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Sep-86,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Oct-86,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Nov-86,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Dec-86,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.00080874,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Jan-87,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Feb-87,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Mar-87,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Apr-87,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702274,0.00056098,0.000299128,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-May-87,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702274,0.00056098,0.000299128,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Jun-87,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470765,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702274,0.00056098,0.000299128,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Jul-87,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.000808741,0.000470765,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299128,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Aug-87,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.00080874,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
01-Sep-87,0.000123458,0.000101924,4.57E-05,2.36E-05,9.00E-06,1.11E-05,3.39E-05,0.00080874,0.000470764,7.44E-06,0.000133286,3.57E-06,4.05E-05,2.71E-05,1.31E-05,0.000702275,0.00056098,0.000299129,6.25E-05,4.19E-05,2.05E-05,8.18E-05,5.61E-05,2.70E-05,9.78E-05,6.15E-05,2.67E-05,4.89E-05,3.30E-05,1.58E-05,9.26E-05,6.06E-05,3.02E-05
